,Current_Page_Url,Title,Links,Images_with_url,Paragraph,Heading1,Heading2,Heading3,Heading4,Heading5,UnorderList,TableData
475, , , , , , , , , , , ,"
											 "
476, , , , , , , , , , , ,"
									"
477, , , , , , , , , , , ,"
								"
478, , , , , , , , , , , ,"
"
479, , , , , , , , , , , ,								
480, , , , , , , , , , , ,"
									"
481, , , , , , , , , , , ,"
										"
482, , , , , , , , , , , ,"
											Semester 6"
483, , , , , , , , , , , ,"
									"
484, , , , , , , , , , , ,"
									"
485, , , , , , , , , , , ,"
										"
486, , , , , , , , , , , ,"
											Code"
487, , , , , , , , , , , ,"
										"
488, , , , , , , , , , , ,"
											Course"
489, , , , , , , , , , , ,"
										"
490, , , , , , , , , , , ,"
											Theory"
491, , , , , , , , , , , ,"
										"
492, , , , , , , , , , , ,"
											Lab"
493, , , , , , , , , , , ,"
										"
494, , , , , , , , , , , ,"
											Pre-req"
495, , , , , , , , , , , ,"
									"
496, , , , , , , , , , , ,"
								"
497, , , , , , , , , , , ,"
								"
498, , , , , , , , , , , ,"
									"
499, , , , , , , , , , , ,"
										"
500, , , , , , , , , , , ,"
											EE-342"
501, , , , , , , , , , , ,"
										"
502, , , , , , , , , , , ,"
											Communication Systems"
503, , , , , , , , , , , ,"
										"
504, , , , , , , , , , , ,"
											3"
505, , , , , , , , , , , ,"
										"
506, , , , , , , , , , , ,"
											1"
507, , , , , , , , , , , ,"
										"
508, , , , , , , , , , , ,"
											EE-241"
509, , , , , , , , , , , ,"
									"
510, , , , , , , , , , , ,"
									"
511, , , , , , , , , , , ,"
										"
512, , , , , , , , , , , ,"
											EE-343"
513, , , , , , , , , , , ,"
										"
514, , , , , , , , , , , ,"
											Probability Methods in Engineering"
515, , , , , , , , , , , ,"
										"
516, , , , , , , , , , , ,"
											3"
517, , , , , , , , , , , ,"
										"
518, , , , , , , , , , , ,"
											0"
519, , , , , , , , , , , ,"
										"
520, , , , , , , , , , , ,"
											 "
521, , , , , , , , , , , ,"
									"
522, , , , , , , , , , , ,"
									"
523, , , , , , , , , , , ,"
										"
524, , , , , , , , , , , ,"
											EE-371"
525, , , , , , , , , , , ,"
										"
526, , , , , , , , , , , ,"
											Introduction to Power Engineering"
527, , , , , , , , , , , ,"
										"
528, , , , , , , , , , , ,"
											2"
529, , , , , , , , , , , ,"
										"
530, , , , , , , , , , , ,"
											1"
531, , , , , , , , , , , ,"
										"
532, , , , , , , , , , , ,"
											 "
533, , , , , , , , , , , ,"
									"
534, , , , , , , , , , , ,"
									"
535, , , , , , , , , , , ,"
										"
536, , , , , , , , , , , ,"
											EE-3XX"
537, , , , , , , , , , , ,"
										"
538, , , , , , , , , , , ,"
											Breadth Core II"
539, , , , , , , , , , , ,"
										"
540, , , , , , , , , , , ,"
											3"
541, , , , , , , , , , , ,"
										"
542, , , , , , , , , , , ,"
											1"
543, , , , , , , , , , , ,"
										"
544, , , , , , , , , , , ,"
											EE-151"
545, , , , , , , , , , , ,"
									"
546, , , , , , , , , , , ,"
									"
547, , , , , , , , , , , ,"
										"
548, , , , , , , , , , , ,"
											PH-131"
549, , , , , , , , , , , ,"
										"
550, , , , , , , , , , , ,"
											Electricity and Magnetism"
551, , , , , , , , , , , ,"
										"
552, , , , , , , , , , , ,"
											3"
553, , , , , , , , , , , ,"
										"
554, , , , , , , , , , , ,"
											0"
555, , , , , , , , , , , ,"
										"
556, , , , , , , , , , , ,"
											 "
557, , , , , , , , , , , ,"
									"
558, , , , , , , , , , , ,"
									"
559, , , , , , , , , , , ,"
										"
560, , , , , , , , , , , ,"
											 "
561, , , , , , , , , , , ,"
										"
562, , , , , , , , , , , ,"
											14"
563, , , , , , , , , , , ,"
										"
564, , , , , , , , , , , ,"
											3"
565, , , , , , , , , , , ,"
										"
566, , , , , , , , , , , ,"
											 "
567, , , , , , , , , , , ,"
									"
568, , , , , , , , , , , ,"
								"
569, , , , , , , , , , , ,"
"
570, , , , , , , , , , , ,								
571, , , , , , , , , , , ,"
									"
572, , , , , , , , , , , ,"
										"
573, , , , , , , , , , , ,"
											Semester 7"
574, , , , , , , , , , , ,"
									"
575, , , , , , , , , , , ,"
									"
576, , , , , , , , , , , ,"
										"
577, , , , , , , , , , , ,"
											Code"
578, , , , , , , , , , , ,"
										"
579, , , , , , , , , , , ,"
											Course"
580, , , , , , , , , , , ,"
										"
581, , , , , , , , , , , ,"
											Theory"
582, , , , , , , , , , , ,"
										"
583, , , , , , , , , , , ,"
											Lab"
584, , , , , , , , , , , ,"
										"
585, , , , , , , , , , , ,"
											Pre-req"
586, , , , , , , , , , , ,"
									"
587, , , , , , , , , , , ,"
								"
588, , , , , , , , , , , ,"
								"
589, , , , , , , , , , , ,"
									"
590, , , , , , , , , , , ,"
										"
591, , , , , , , , , , , ,"
											SS-403"
592, , , , , , , , , , , ,"
										"
593, , , , , , , , , , , ,"
											Pakistan Studies"
594, , , , , , , , , , , ,"
										"
595, , , , , , , , , , , ,"
											3"
596, , , , , , , , , , , ,"
										"
597, , , , , , , , , , , ,"
											0"
598, , , , , , , , , , , ,"
										"
599, , , , , , , , , , , ,"
											 "
600, , , , , , , , , , , ,"
									"
601, , , , , , , , , , , ,"
									"
602, , , , , , , , , , , ,"
										"
603, , , , , , , , , , , ,"
											SS-417"
604, , , , , , , , , , , ,"
										"
605, , , , , , , , , , , ,"
											Introduction to Management"
606, , , , , , , , , , , ,"
										"
607, , , , , , , , , , , ,"
											3"
608, , , , , , , , , , , ,"
										"
609, , , , , , , , , , , ,"
											0"
610, , , , , , , , , , , ,"
										"
611, , , , , , , , , , , ,"
											 "
612, , , , , , , , , , , ,"
									"
613, , , , , , , , , , , ,"
									"
614, , , , , , , , , , , ,"
										"
615, , , , , , , , , , , ,"
											EE-4XX"
616, , , , , , , , , , , ,"
										"
617, , , , , , , , , , , ,"
											Elective – 1"
618, , , , , , , , , , , ,"
										"
619, , , , , , , , , , , ,"
											3"
620, , , , , , , , , , , ,"
										"
621, , , , , , , , , , , ,"
											1"
622, , , , , , , , , , , ,"
										"
623, , , , , , , , , , , ,"
											 "
624, , , , , , , , , , , ,"
									"
625, , , , , , , , , , , ,"
									"
626, , , , , , , , , , , ,"
										"
627, , , , , , , , , , , ,"
											EE-4XX"
628, , , , , , , , , , , ,"
										"
629, , , , , , , , , , , ,"
											Elective – 2"
630, , , , , , , , , , , ,"
										"
631, , , , , , , , , , , ,"
											3"
632, , , , , , , , , , , ,"
										"
633, , , , , , , , , , , ,"
											1"
634, , , , , , , , , , , ,"
										"
635, , , , , , , , , , , ,"
											 "
636, , , , , , , , , , , ,"
									"
637, , , , , , , , , , , ,"
									"
638, , , , , , , , , , , ,"
										"
639, , , , , , , , , , , ,"
											EE-499a"
640, , , , , , , , , , , ,"
										"
641, , , , , , , , , , , ,"
											Final Year Project – l"
642, , , , , , , , , , , ,"
										"
643, , , , , , , , , , , ,"
											0"
644, , , , , , , , , , , ,"
										"
645, , , , , , , , , , , ,"
											3"
646, , , , , , , , , , , ,"
										"
647, , , , , , , , , , , ,"
											 "
648, , , , , , , , , , , ,"
									"
649, , , , , , , , , , , ,"
									"
650, , , , , , , , , , , ,"
										"
651, , , , , , , , , , , ,"
											 "
652, , , , , , , , , , , ,"
										"
653, , , , , , , , , , , ,"
											12"
654, , , , , , , , , , , ,"
										"
655, , , , , , , , , , , ,"
											5"
656, , , , , , , , , , , ,"
										"
657, , , , , , , , , , , ,"
											 "
658, , , , , , , , , , , ,"
									"
659, , , , , , , , , , , ,"
								"
660, , , , , , , , , , , ,"
"
661, , , , , , , , , , , ,								
662, , , , , , , , , , , ,"
									"
663, , , , , , , , , , , ,"
										"
664, , , , , , , , , , , ,"
											Semester 8"
665, , , , , , , , , , , ,"
									"
666, , , , , , , , , , , ,"
									"
667, , , , , , , , , , , ,"
										"
668, , , , , , , , , , , ,"
											Code"
669, , , , , , , , , , , ,"
										"
670, , , , , , , , , , , ,"
											Course"
671, , , , , , , , , , , ,"
										"
672, , , , , , , , , , , ,"
											Theory"
673, , , , , , , , , , , ,"
										"
674, , , , , , , , , , , ,"
											Lab"
675, , , , , , , , , , , ,"
										"
676, , , , , , , , , , , ,"
											Pre-req"
677, , , , , , , , , , , ,"
									"
678, , , , , , , , , , , ,"
								"
679, , , , , , , , , , , ,"
								"
680, , , , , , , , , , , ,"
									"
681, , , , , , , , , , , ,"
										"
682, , , , , , , , , , , ,"
											EE-4XX"
683, , , , , , , , , , , ,"
										"
684, , , , , , , , , , , ,"
											Introduction to Mechatronics Engineering"
685, , , , , , , , , , , ,"
										"
686, , , , , , , , , , , ,"
											3"
687, , , , , , , , , , , ,"
										"
688, , , , , , , , , , , ,"
											0"
689, , , , , , , , , , , ,"
										"
690, , , , , , , , , , , ,"
											 "
691, , , , , , , , , , , ,"
									"
692, , , , , , , , , , , ,"
									"
693, , , , , , , , , , , ,"
										"
694, , , , , , , , , , , ,"
											EE-4XX"
695, , , , , , , , , , , ,"
										"
696, , , , , , , , , , , ,"
											Elective – 3"
697, , , , , , , , , , , ,"
										"
698, , , , , , , , , , , ,"
											3"
699, , , , , , , , , , , ,"
										"
700, , , , , , , , , , , ,"
											1"
701, , , , , , , , , , , ,"
										"
702, , , , , , , , , , , ,"
											 "
703, , , , , , , , , , , ,"
									"
704, , , , , , , , , , , ,"
									"
705, , , , , , , , , , , ,"
										"
706, , , , , , , , , , , ,"
											EE-4XX"
707, , , , , , , , , , , ,"
										"
708, , , , , , , , , , , ,"
											Elective – 4"
709, , , , , , , , , , , ,"
										"
710, , , , , , , , , , , ,"
											3"
711, , , , , , , , , , , ,"
										"
712, , , , , , , , , , , ,"
											1"
713, , , , , , , , , , , ,"
										"
714, , , , , , , , , , , ,"
											 "
715, , , , , , , , , , , ,"
									"
716, , , , , , , , , , , ,"
									"
717, , , , , , , , , , , ,"
										"
718, , , , , , , , , , , ,"
											EE-4XX"
719, , , , , , , , , , , ,"
										"
720, , , , , , , , , , , ,"
											Elective – 5"
721, , , , , , , , , , , ,"
										"
722, , , , , , , , , , , ,"
											3"
723, , , , , , , , , , , ,"
										"
724, , , , , , , , , , , ,"
											0"
725, , , , , , , , , , , ,"
										"
726, , , , , , , , , , , ,"
											 "
727, , , , , , , , , , , ,"
									"
728, , , , , , , , , , , ,"
									"
729, , , , , , , , , , , ,"
										"
730, , , , , , , , , , , ,"
											EE-499b"
731, , , , , , , , , , , ,"
										"
732, , , , , , , , , , , ,"
											Final Year Project – 2"
733, , , , , , , , , , , ,"
										"
734, , , , , , , , , , , ,"
											0"
735, , , , , , , , , , , ,"
										"
736, , , , , , , , , , , ,"
											3"
737, , , , , , , , , , , ,"
										"
738, , , , , , , , , , , ,"
											 "
739, , , , , , , , , , , ,"
									"
740, , , , , , , , , , , ,"
									"
741, , , , , , , , , , , ,"
										"
742, , , , , , , , , , , ,"
											 "
743, , , , , , , , , , , ,"
										"
744, , , , , , , , , , , ,"
											12"
745, , , , , , , , , , , ,"
										"
746, , , , , , , , , , , ,"
											5"
747, , , , , , , , , , , ,"
										"
748, , , , , , , , , , , ,"
											 "
749, , , , , , , , , , , ,"
									"
750, , , , , , , , , , , ,"
								"
751, , , , , , , , , , , ,"
							"
752, , , , , , , , , , , ,"
								"
753, , , , , , , , , , , ,"
									"
754, , , , , , , , , , , ,"
										"
755, , , , , , , , , , , ,"
											S. No"
756, , , , , , , , , , , ,"
										"
757, , , , , , , , , , , ,"
											Elective Courses"
758, , , , , , , , , , , ,"
										"
759, , , , , , , , , , , ,"
											Breadth Core - I"
760, , , , , , , , , , , ,"
										"
761, , , , , , , , , , , ,"
											Breadth Core – II"
762, , , , , , , , , , , ,"
									"
763, , , , , , , , , , , ,"
								"
764, , , , , , , , , , , ,"
								"
765, , , , , , , , , , , ,"
									"
766, , , , , , , , , , , ,"
										"
767, , , , , , , , , , , ,"
											1"
768, , , , , , , , , , , ,"
										"
769, , , , , , , , , , , ,"
											Digital Signal Processing"
770, , , , , , , , , , , ,"
										"
771, , , , , , , , , , , ,"
											Operating Systems"
772, , , , , , , , , , , ,"
										"
773, , , , , , , , , , , ,"
											Computer Communication Networks"
774, , , , , , , , , , , ,"
									"
775, , , , , , , , , , , ,"
									"
776, , , , , , , , , , , ,"
										"
777, , , , , , , , , , , ,"
											2"
778, , , , , , , , , , , ,"
										"
779, , , , , , , , , , , ,"
											Digital Control Systems"
780, , , , , , , , , , , ,"
										"
781, , , , , , , , , , , ,"
											Computer Communication Networks"
782, , , , , , , , , , , ,"
										"
783, , , , , , , , , , , ,"
											Electronic Circuit Design"
784, , , , , , , , , , , ,"
									"
785, , , , , , , , , , , ,"
									"
786, , , , , , , , , , , ,"
										"
787, , , , , , , , , , , ,"
											3"
788, , , , , , , , , , , ,"
										"
789, , , , , , , , , , , ,"
											Data Communication"
790, , , , , , , , , , , ,"
										"
791, , , , , , , , , , , ,"
											Electronic Circuit Design"
792, , , , , , , , , , , ,"
										"
793, , , , , , , , , , , ,"
											Power Electronics"
794, , , , , , , , , , , ,"
									"
795, , , , , , , , , , , ,"
									"
796, , , , , , , , , , , ,"
										"
797, , , , , , , , , , , ,"
											4"
798, , , , , , , , , , , ,"
										"
799, , , , , , , , , , , ,"
											Digital System Design"
800, , , , , , , , , , , ,"
										"
801, , , , , , , , , , , ,"
											Power System Analysis"
802, , , , , , , , , , , ,"
										"
803, , , , , , , , , , , ,"
											Power Distribution and Utilization"
804, , , , , , , , , , , ,"
									"
805, , , , , , , , , , , ,"
									"
806, , , , , , , , , , , ,"
										"
807, , , , , , , , , , , ,"
											5"
808, , , , , , , , , , , ,"
										"
809, , , , , , , , , , , ,"
											Power Electronics"
810, , , , , , , , , , , ,"
										"
811, , , , , , , , , , , ,"
											 "
812, , , , , , , , , , , ,"
									"
813, , , , , , , , , , , ,"
									"
814, , , , , , , , , , , ,"
										"
815, , , , , , , , , , , ,"
											6"
816, , , , , , , , , , , ,"
										"
817, , , , , , , , , , , ,"
											Wireless Communication"
818, , , , , , , , , , , ,"
										"
819, , , , , , , , , , , ,"
											 "
820, , , , , , , , , , , ,"
									"
821, , , , , , , , , , , ,"
									"
822, , , , , , , , , , , ,"
										"
823, , , , , , , , , , , ,"
											7"
824, , , , , , , , , , , ,"
										"
825, , , , , , , , , , , ,"
											Power System Analysis"
826, , , , , , , , , , , ,"
										"
827, , , , , , , , , , , ,"
											 "
828, , , , , , , , , , , ,"
									"
829, , , , , , , , , , , ,"
									"
830, , , , , , , , , , , ,"
										"
831, , , , , , , , , , , ,"
											8"
832, , , , , , , , , , , ,"
										"
833, , , , , , , , , , , ,"
											Power System Protection"
834, , , , , , , , , , , ,"
										"
835, , , , , , , , , , , ,"
											 "
836, , , , , , , , , , , ,"
									"
837, , , , , , , , , , , ,"
									"
838, , , , , , , , , , , ,"
										"
839, , , , , , , , , , , ,"
											9"
840, , , , , , , , , , , ,"
										"
841, , , , , , , , , , , ,"
											Renewable Energy Systems"
842, , , , , , , , , , , ,"
										"
843, , , , , , , , , , , ,"
											 "
844, , , , , , , , , , , ,"
									"
845, , , , , , , , , , , ,"
								"
846, , , , , , , , , , , ,"
							"
,Current_Page_Url,Title,Links,Images_with_url,Paragraph,Heading1,Heading2,Heading3,Heading4,Heading5,UnorderList,TableData
0,https://nulms.namal.edu.pk,Namal Institute LMS,#maincontent,https://nulms.namal.edu.pk/pluginfile.php/1/core_admin/logo/0x150/1613570337/NULMS%20Purple%20Logo.png, , ,Courses, , , ,"
                ", 
1, , ,https://nulms.namal.edu.pk,https://nulms.namal.edu.pk/theme/image.php/boost/core/1613570337/moodlelogo, , , , , , ,"
                
                ", 
2, , ,https://nulms.namal.edu.pk/login/index.php, , , , , , , ,"
                
            ", 
3, , ,#skipcourses, , , , , , , ,"
                ", 
4, , ,#, , , , , , , ,"
                
            ", 
5, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=111, , , , , , , ,"
                ", 
6, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=112, , , , , , , ,"
                ", 
7, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=124, , , , , , , ,"
                
                ", 
8, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=141, , , , , , , ,"
                ", 
9, , ,https://nulms.namal.edu.pk/course/view.php?id=446, , , , , , , ,"
                ", 
10, , ,https://nulms.namal.edu.pk/course/view.php?id=445, , , , , , , ,"
                    ", 
11, , ,https://nulms.namal.edu.pk/course/view.php?id=444, , , , , , , ,You are not logged in. (, 
12, , ,https://nulms.namal.edu.pk/course/view.php?id=443, , , , , , , ,Log in, 
13, , ,https://nulms.namal.edu.pk/course/view.php?id=442, , , , , , , ,), 
14, , ,https://nulms.namal.edu.pk/course/view.php?id=441, , , , , , , ,"
                ", 
15, , ,https://nulms.namal.edu.pk/course/view.php?id=440, , , , , , , ,"
            ", 
16, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=142, , , , , , , ,"
                ", 
17, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=125, , , , , , , , , 
18, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=143, , , , , , , , , 
19, , ,https://nulms.namal.edu.pk/course/view.php?id=475, , , , , , , , , 
20, , ,https://nulms.namal.edu.pk/course/view.php?id=474, , , , , , , , , 
21, , ,https://nulms.namal.edu.pk/course/view.php?id=473, , , , , , , , , 
22, , ,https://nulms.namal.edu.pk/course/view.php?id=472, , , , , , , , , 
23, , ,https://nulms.namal.edu.pk/course/view.php?id=471, , , , , , , , , 
24, , ,https://nulms.namal.edu.pk/course/view.php?id=470, , , , , , , , , 
25, , ,https://nulms.namal.edu.pk/course/view.php?id=469, , , , , , , , , 
26, , ,https://nulms.namal.edu.pk/course/view.php?id=468, , , , , , , , , 
27, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=144, , , , , , , , , 
28, , ,https://nulms.namal.edu.pk/course/view.php?id=602, , , , , , , , , 
29, , ,https://nulms.namal.edu.pk/course/view.php?id=601, , , , , , , , , 
30, , ,https://nulms.namal.edu.pk/course/view.php?id=600, , , , , , , , , 
31, , ,https://nulms.namal.edu.pk/course/view.php?id=599, , , , , , , , , 
32, , ,https://nulms.namal.edu.pk/course/view.php?id=598, , , , , , , , , 
33, , ,https://nulms.namal.edu.pk/course/view.php?id=597, , , , , , , , , 
34, , ,https://nulms.namal.edu.pk/course/view.php?id=596, , , , , , , , , 
35, , ,https://nulms.namal.edu.pk/course/view.php?id=595, , , , , , , , , 
36, , ,https://nulms.namal.edu.pk/course/view.php?id=594, , , , , , , , , 
37, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=126, , , , , , , , , 
38, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=145, , , , , , , , , 
39, , ,https://nulms.namal.edu.pk/course/view.php?id=496, , , , , , , , , 
40, , ,https://nulms.namal.edu.pk/course/view.php?id=495, , , , , , , , , 
41, , ,https://nulms.namal.edu.pk/course/view.php?id=494, , , , , , , , , 
42, , ,https://nulms.namal.edu.pk/course/view.php?id=493, , , , , , , , , 
43, , ,https://nulms.namal.edu.pk/course/view.php?id=492, , , , , , , , , 
44, , ,https://nulms.namal.edu.pk/course/view.php?id=491, , , , , , , , , 
45, , ,https://nulms.namal.edu.pk/course/view.php?id=490, , , , , , , , , 
46, , ,https://nulms.namal.edu.pk/course/view.php?id=489, , , , , , , , , 
47, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=146, , , , , , , , , 
48, , ,https://nulms.namal.edu.pk/course/view.php?id=581, , , , , , , , , 
49, , ,https://nulms.namal.edu.pk/course/view.php?id=580, , , , , , , , , 
50, , ,https://nulms.namal.edu.pk/course/view.php?id=579, , , , , , , , , 
51, , ,https://nulms.namal.edu.pk/course/view.php?id=578, , , , , , , , , 
52, , ,https://nulms.namal.edu.pk/course/view.php?id=577, , , , , , , , , 
53, , ,https://nulms.namal.edu.pk/course/view.php?id=576, , , , , , , , , 
54, , ,https://nulms.namal.edu.pk/course/view.php?id=575, , , , , , , , , 
55, , ,https://nulms.namal.edu.pk/course/view.php?id=574, , , , , , , , , 
56, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=140, , , , , , , , , 
57, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=147, , , , , , , , , 
58, , ,https://nulms.namal.edu.pk/course/view.php?id=533, , , , , , , , , 
59, , ,https://nulms.namal.edu.pk/course/view.php?id=532, , , , , , , , , 
60, , ,https://nulms.namal.edu.pk/course/view.php?id=518, , , , , , , , , 
61, , ,https://nulms.namal.edu.pk/course/view.php?id=517, , , , , , , , , 
62, , ,https://nulms.namal.edu.pk/course/view.php?id=516, , , , , , , , , 
63, , ,https://nulms.namal.edu.pk/course/view.php?id=513, , , , , , , , , 
64, , ,https://nulms.namal.edu.pk/course/view.php?id=512, , , , , , , , , 
65, , ,https://nulms.namal.edu.pk/course/view.php?id=511, , , , , , , , , 
66, , ,https://nulms.namal.edu.pk/course/view.php?id=510, , , , , , , , , 
67, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=148, , , , , , , , , 
68, , ,https://nulms.namal.edu.pk/course/view.php?id=565, , , , , , , , , 
69, , ,https://nulms.namal.edu.pk/course/view.php?id=564, , , , , , , , , 
70, , ,https://nulms.namal.edu.pk/course/view.php?id=563, , , , , , , , , 
71, , ,https://nulms.namal.edu.pk/course/view.php?id=541, , , , , , , , , 
72, , ,https://nulms.namal.edu.pk/course/info.php?id=541, , , , , , , , , 
73, , ,https://nulms.namal.edu.pk/course/view.php?id=544, , , , , , , , , 
74, , ,https://nulms.namal.edu.pk/course/view.php?id=545, , , , , , , , , 
75, , ,https://nulms.namal.edu.pk/course/view.php?id=546, , , , , , , , , 
76, , ,https://nulms.namal.edu.pk/course/view.php?id=547, , , , , , , , , 
77, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=113, , , , , , , , , 
78, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=128, , , , , , , , , 
79, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=149, , , , , , , , , 
80, , ,https://nulms.namal.edu.pk/course/view.php?id=454, , , , , , , , , 
81, , ,https://nulms.namal.edu.pk/course/view.php?id=453, , , , , , , , , 
82, , ,https://nulms.namal.edu.pk/course/view.php?id=452, , , , , , , , , 
83, , ,https://nulms.namal.edu.pk/course/view.php?id=451, , , , , , , , , 
84, , ,https://nulms.namal.edu.pk/course/view.php?id=450, , , , , , , , , 
85, , ,https://nulms.namal.edu.pk/course/view.php?id=449, , , , , , , , , 
86, , ,https://nulms.namal.edu.pk/course/view.php?id=447, , , , , , , , , 
87, , ,https://nulms.namal.edu.pk/course/info.php?id=447, , , , , , , , , 
88, , ,https://nulms.namal.edu.pk/course/view.php?id=448, , , , , , , , , 
89, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=150, , , , , , , , , 
90, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=129, , , , , , , , , 
91, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=151, , , , , , , , , 
92, , ,https://nulms.namal.edu.pk/course/view.php?id=482, , , , , , , , , 
93, , ,https://nulms.namal.edu.pk/course/view.php?id=481, , , , , , , , , 
94, , ,https://nulms.namal.edu.pk/course/view.php?id=480, , , , , , , , , 
95, , ,https://nulms.namal.edu.pk/course/view.php?id=479, , , , , , , , , 
96, , ,https://nulms.namal.edu.pk/course/view.php?id=478, , , , , , , , , 
97, , ,https://nulms.namal.edu.pk/course/view.php?id=477, , , , , , , , , 
98, , ,https://nulms.namal.edu.pk/course/info.php?id=477, , , , , , , , , 
99, , ,https://nulms.namal.edu.pk/course/view.php?id=476, , , , , , , , , 
100, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=152, , , , , , , , , 
101, , ,https://nulms.namal.edu.pk/course/view.php?id=593, , , , , , , , , 
102, , ,https://nulms.namal.edu.pk/course/view.php?id=592, , , , , , , , , 
103, , ,https://nulms.namal.edu.pk/course/view.php?id=591, , , , , , , , , 
104, , ,https://nulms.namal.edu.pk/course/view.php?id=590, , , , , , , , , 
105, , ,https://nulms.namal.edu.pk/course/view.php?id=589, , , , , , , , , 
106, , ,https://nulms.namal.edu.pk/course/view.php?id=588, , , , , , , , , 
107, , ,https://nulms.namal.edu.pk/course/view.php?id=587, , , , , , , , , 
108, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=130, , , , , , , , , 
109, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=153, , , , , , , , , 
110, , ,https://nulms.namal.edu.pk/course/view.php?id=503, , , , , , , , , 
111, , ,https://nulms.namal.edu.pk/course/view.php?id=502, , , , , , , , , 
112, , ,https://nulms.namal.edu.pk/course/view.php?id=501, , , , , , , , , 
113, , ,https://nulms.namal.edu.pk/course/view.php?id=500, , , , , , , , , 
114, , ,https://nulms.namal.edu.pk/course/view.php?id=499, , , , , , , , , 
115, , ,https://nulms.namal.edu.pk/course/view.php?id=498, , , , , , , , , 
116, , ,https://nulms.namal.edu.pk/course/view.php?id=497, , , , , , , , , 
117, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=154, , , , , , , , , 
118, , ,https://nulms.namal.edu.pk/course/view.php?id=573, , , , , , , , , 
119, , ,https://nulms.namal.edu.pk/course/view.php?id=572, , , , , , , , , 
120, , ,https://nulms.namal.edu.pk/course/view.php?id=571, , , , , , , , , 
121, , ,https://nulms.namal.edu.pk/course/view.php?id=570, , , , , , , , , 
122, , ,https://nulms.namal.edu.pk/course/view.php?id=569, , , , , , , , , 
123, , ,https://nulms.namal.edu.pk/course/view.php?id=568, , , , , , , , , 
124, , ,https://nulms.namal.edu.pk/course/view.php?id=567, , , , , , , , , 
125, , ,https://nulms.namal.edu.pk/course/view.php?id=566, , , , , , , , , 
126, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=131, , , , , , , , , 
127, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=155, , , , , , , , , 
128, , ,https://nulms.namal.edu.pk/course/view.php?id=535, , , , , , , , , 
129, , ,https://nulms.namal.edu.pk/course/view.php?id=524, , , , , , , , , 
130, , ,https://nulms.namal.edu.pk/course/view.php?id=523, , , , , , , , , 
131, , ,https://nulms.namal.edu.pk/course/view.php?id=522, , , , , , , , , 
132, , ,https://nulms.namal.edu.pk/course/view.php?id=521, , , , , , , , , 
133, , ,https://nulms.namal.edu.pk/course/view.php?id=520, , , , , , , , , 
134, , ,https://nulms.namal.edu.pk/course/view.php?id=519, , , , , , , , , 
135, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=156, , , , , , , , , 
136, , ,https://nulms.namal.edu.pk/course/view.php?id=548, , , , , , , , , 
137, , ,https://nulms.namal.edu.pk/course/view.php?id=549, , , , , , , , , 
138, , ,https://nulms.namal.edu.pk/course/view.php?id=550, , , , , , , , , 
139, , ,https://nulms.namal.edu.pk/course/view.php?id=551, , , , , , , , , 
140, , ,https://nulms.namal.edu.pk/course/view.php?id=552, , , , , , , , , 
141, , ,https://nulms.namal.edu.pk/course/view.php?id=553, , , , , , , , , 
142, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=114, , , , , , , , , 
143, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=132, , , , , , , , , 
144, , ,https://nulms.namal.edu.pk/course/index.php?categoryid=157, , , , , , , , , 
145, , ,https://nulms.namal.edu.pk/course/view.php?id=461, , , , , , , , , 
146, , ,https://nulms.namal.edu.pk/course/view.php?id=460, , , , , , , , , 
147, , ,https://nulms.namal.edu.pk/course/view.php?id=459, , , , , , , , , 
148, , ,https://nulms.namal.edu.pk/course/view.php?id=458, , , , , , , , , 
149, , ,https://nulms.namal.edu.pk/course/view.php?id=457, , , , , , , , , 
150, , ,https://nulms.namal.edu.pk/course/view.php?id=456, , , , , , , , , 
151, , ,https://nulms.namal.edu.pk/course/view.php?id=455, , , , , , , , , 
