,Current_Page_Url,Title,Links,Images_with_url,Paragraph,Heading1,Heading2,Heading3,Heading4,Heading5,UnorderList,TableData
514, , , , , , , , , , , ,"
											Theory"
515, , , , , , , , , , , ,"
										"
516, , , , , , , , , , , ,"
											Lab"
517, , , , , , , , , , , ,"
										"
518, , , , , , , , , , , ,"
											Pre-req"
519, , , , , , , , , , , ,"
									"
520, , , , , , , , , , , ,"
								"
521, , , , , , , , , , , ,"
								"
522, , , , , , , , , , , ,"
									"
523, , , , , , , , , , , ,"
										"
524, , , , , , , , , , , ,"
											MA-321"
525, , , , , , , , , , , ,"
										"
526, , , , , , , , , , , ,"
											Complex Variables"
527, , , , , , , , , , , ,"
										"
528, , , , , , , , , , , ,"
											3"
529, , , , , , , , , , , ,"
										"
530, , , , , , , , , , , ,"
											0"
531, , , , , , , , , , , ,"
										"
532, , , , , , , , , , , ,"
											MA-121"
533, , , , , , , , , , , ,"
									"
534, , , , , , , , , , , ,"
									"
535, , , , , , , , , , , ,"
										"
536, , , , , , , , , , , ,"
											MA-211"
537, , , , , , , , , , , ,"
										"
538, , , , , , , , , , , ,"
											History of Mathematics"
539, , , , , , , , , , , ,"
										"
540, , , , , , , , , , , ,"
											3"
541, , , , , , , , , , , ,"
										"
542, , , , , , , , , , , ,"
											0"
543, , , , , , , , , , , ,"
										"
544, , , , , , , , , , , ,"
											 "
545, , , , , , , , , , , ,"
									"
546, , , , , , , , , , , ,"
									"
547, , , , , , , , , , , ,"
										"
548, , , , , , , , , , , ,"
											MA-334"
549, , , , , , , , , , , ,"
										"
550, , , , , , , , , , , ,"
											Functional Analysis"
551, , , , , , , , , , , ,"
										"
552, , , , , , , , , , , ,"
											3"
553, , , , , , , , , , , ,"
										"
554, , , , , , , , , , , ,"
											0"
555, , , , , , , , , , , ,"
										"
556, , , , , , , , , , , ,"
											 "
557, , , , , , , , , , , ,"
									"
558, , , , , , , , , , , ,"
									"
559, , , , , , , , , , , ,"
										"
560, , , , , , , , , , , ,"
											MA-402"
561, , , , , , , , , , , ,"
										"
562, , , , , , , , , , , ,"
											Elective 2"
563, , , , , , , , , , , ,"
										"
564, , , , , , , , , , , ,"
											3"
565, , , , , , , , , , , ,"
										"
566, , , , , , , , , , , ,"
											0"
567, , , , , , , , , , , ,"
										"
568, , , , , , , , , , , ,"
											 "
569, , , , , , , , , , , ,"
									"
570, , , , , , , , , , , ,"
									"
571, , , , , , , , , , , ,"
										"
572, , , , , , , , , , , ,"
											SS-112"
573, , , , , , , , , , , ,"
										"
574, , , , , , , , , , , ,"
											Introduction to Psychology"
575, , , , , , , , , , , ,"
										"
576, , , , , , , , , , , ,"
											3"
577, , , , , , , , , , , ,"
										"
578, , , , , , , , , , , ,"
											0"
579, , , , , , , , , , , ,"
										"
580, , , , , , , , , , , ,"
											 "
581, , , , , , , , , , , ,"
									"
582, , , , , , , , , , , ,"
									"
583, , , , , , , , , , , ,"
										"
584, , , , , , , , , , , ,"
											MA-117"
585, , , , , , , , , , , ,"
										"
586, , , , , , , , , , , ,"
											Introduction to Management"
587, , , , , , , , , , , ,"
										"
588, , , , , , , , , , , ,"
											3"
589, , , , , , , , , , , ,"
										"
590, , , , , , , , , , , ,"
											0"
591, , , , , , , , , , , ,"
										"
592, , , , , , , , , , , ,"
											 "
593, , , , , , , , , , , ,"
									"
594, , , , , , , , , , , ,"
									"
595, , , , , , , , , , , ,"
										"
596, , , , , , , , , , , ,"
											 "
597, , , , , , , , , , , ,"
										"
598, , , , , , , , , , , ,"
											18"
599, , , , , , , , , , , ,"
										"
600, , , , , , , , , , , ,"
											0"
601, , , , , , , , , , , ,"
										"
602, , , , , , , , , , , ,"
											 "
603, , , , , , , , , , , ,"
									"
604, , , , , , , , , , , ,"
								"
605, , , , , , , , , , , ,"
"
606, , , , , , , , , , , ,								
607, , , , , , , , , , , ,"
									"
608, , , , , , , , , , , ,"
										"
609, , , , , , , , , , , ,"
											Semester 7"
610, , , , , , , , , , , ,"
									"
611, , , , , , , , , , , ,"
									"
612, , , , , , , , , , , ,"
										"
613, , , , , , , , , , , ,"
											Code"
614, , , , , , , , , , , ,"
										"
615, , , , , , , , , , , ,"
											Course"
616, , , , , , , , , , , ,"
										"
617, , , , , , , , , , , ,"
											Theory"
618, , , , , , , , , , , ,"
										"
619, , , , , , , , , , , ,"
											Lab"
620, , , , , , , , , , , ,"
										"
621, , , , , , , , , , , ,"
											Pre-req"
622, , , , , , , , , , , ,"
									"
623, , , , , , , , , , , ,"
								"
624, , , , , , , , , , , ,"
								"
625, , , , , , , , , , , ,"
									"
626, , , , , , , , , , , ,"
										"
627, , , , , , , , , , , ,"
											MA-431"
628, , , , , , , , , , , ,"
										"
629, , , , , , , , , , , ,"
											Mathematical Statistics"
630, , , , , , , , , , , ,"
										"
631, , , , , , , , , , , ,"
											3"
632, , , , , , , , , , , ,"
										"
633, , , , , , , , , , , ,"
											0"
634, , , , , , , , , , , ,"
										"
635, , , , , , , , , , , ,"
											MA-222"
636, , , , , , , , , , , ,"
									"
637, , , , , , , , , , , ,"
									"
638, , , , , , , , , , , ,"
										"
639, , , , , , , , , , , ,"
											MA-333"
640, , , , , , , , , , , ,"
										"
641, , , , , , , , , , , ,"
											Differential Geometry"
642, , , , , , , , , , , ,"
										"
643, , , , , , , , , , , ,"
											3"
644, , , , , , , , , , , ,"
										"
645, , , , , , , , , , , ,"
											0"
646, , , , , , , , , , , ,"
										"
647, , , , , , , , , , , ,"
											 "
648, , , , , , , , , , , ,"
									"
649, , , , , , , , , , , ,"
									"
650, , , , , , , , , , , ,"
										"
651, , , , , , , , , , , ,"
											MA-332"
652, , , , , , , , , , , ,"
										"
653, , , , , , , , , , , ,"
											Partial Differential Equations"
654, , , , , , , , , , , ,"
										"
655, , , , , , , , , , , ,"
											3"
656, , , , , , , , , , , ,"
										"
657, , , , , , , , , , , ,"
											0"
658, , , , , , , , , , , ,"
										"
659, , , , , , , , , , , ,"
											MA-221"
660, , , , , , , , , , , ,"
									"
661, , , , , , , , , , , ,"
									"
662, , , , , , , , , , , ,"
										"
663, , , , , , , , , , , ,"
											MA-403"
664, , , , , , , , , , , ,"
										"
665, , , , , , , , , , , ,"
											Elective 3"
666, , , , , , , , , , , ,"
										"
667, , , , , , , , , , , ,"
											3"
668, , , , , , , , , , , ,"
										"
669, , , , , , , , , , , ,"
											0"
670, , , , , , , , , , , ,"
										"
671, , , , , , , , , , , ,"
											 "
672, , , , , , , , , , , ,"
									"
673, , , , , , , , , , , ,"
									"
674, , , , , , , , , , , ,"
										"
675, , , , , , , , , , , ,"
											MA-500"
676, , , , , , , , , , , ,"
										"
677, , , , , , , , , , , ,"
											Project 1"
678, , , , , , , , , , , ,"
										"
679, , , , , , , , , , , ,"
											3"
680, , , , , , , , , , , ,"
										"
681, , , , , , , , , , , ,"
											0"
682, , , , , , , , , , , ,"
										"
683, , , , , , , , , , , ,"
											 "
684, , , , , , , , , , , ,"
									"
685, , , , , , , , , , , ,"
									"
686, , , , , , , , , , , ,"
										"
687, , , , , , , , , , , ,"
											 "
688, , , , , , , , , , , ,"
										"
689, , , , , , , , , , , ,"
											15"
690, , , , , , , , , , , ,"
										"
691, , , , , , , , , , , ,"
											0"
692, , , , , , , , , , , ,"
										"
693, , , , , , , , , , , ,"
											 "
694, , , , , , , , , , , ,"
									"
695, , , , , , , , , , , ,"
								"
696, , , , , , , , , , , ,"
"
697, , , , , , , , , , , ,								
698, , , , , , , , , , , ,"
									"
699, , , , , , , , , , , ,"
										"
700, , , , , , , , , , , ,"
											Semester 8"
701, , , , , , , , , , , ,"
									"
702, , , , , , , , , , , ,"
									"
703, , , , , , , , , , , ,"
										"
704, , , , , , , , , , , ,"
											Code"
705, , , , , , , , , , , ,"
										"
706, , , , , , , , , , , ,"
											Course"
707, , , , , , , , , , , ,"
										"
708, , , , , , , , , , , ,"
											Theory"
709, , , , , , , , , , , ,"
										"
710, , , , , , , , , , , ,"
											Lab"
711, , , , , , , , , , , ,"
										"
712, , , , , , , , , , , ,"
											Pre-req"
713, , , , , , , , , , , ,"
									"
714, , , , , , , , , , , ,"
								"
715, , , , , , , , , , , ,"
								"
716, , , , , , , , , , , ,"
									"
717, , , , , , , , , , , ,"
										"
718, , , , , , , , , , , ,"
											>MA-433"
719, , , , , , , , , , , ,"
										"
720, , , , , , , , , , , ,"
											Number Theory and Applications"
721, , , , , , , , , , , ,"
										"
722, , , , , , , , , , , ,"
											3"
723, , , , , , , , , , , ,"
										"
724, , , , , , , , , , , ,"
											0"
725, , , , , , , , , , , ,"
										"
726, , , , , , , , , , , ,"
											 "
727, , , , , , , , , , , ,"
									"
728, , , , , , , , , , , ,"
									"
729, , , , , , , , , , , ,"
										"
730, , , , , , , , , , , ,"
											MA-434"
731, , , , , , , , , , , ,"
										"
732, , , , , , , , , , , ,"
											Operations Research"
733, , , , , , , , , , , ,"
										"
734, , , , , , , , , , , ,"
											3"
735, , , , , , , , , , , ,"
										"
736, , , , , , , , , , , ,"
											0"
737, , , , , , , , , , , ,"
										"
738, , , , , , , , , , , ,"
											 "
739, , , , , , , , , , , ,"
									"
740, , , , , , , , , , , ,"
									"
741, , , , , , , , , , , ,"
										"
742, , , , , , , , , , , ,"
											MA-435"
743, , , , , , , , , , , ,"
										"
744, , , , , , , , , , , ,"
											Mathematical Methods"
745, , , , , , , , , , , ,"
										"
746, , , , , , , , , , , ,"
											3"
747, , , , , , , , , , , ,"
										"
748, , , , , , , , , , , ,"
											0"
749, , , , , , , , , , , ,"
										"
750, , , , , , , , , , , ,"
											 "
751, , , , , , , , , , , ,"
									"
752, , , , , , , , , , , ,"
									"
753, , , , , , , , , , , ,"
										"
754, , , , , , , , , , , ,"
											MA-404"
755, , , , , , , , , , , ,"
										"
756, , , , , , , , , , , ,"
											Elective 4"
757, , , , , , , , , , , ,"
										"
758, , , , , , , , , , , ,"
											3"
759, , , , , , , , , , , ,"
										"
760, , , , , , , , , , , ,"
											0"
761, , , , , , , , , , , ,"
										"
762, , , , , , , , , , , ,"
											 "
763, , , , , , , , , , , ,"
									"
764, , , , , , , , , , , ,"
									"
765, , , , , , , , , , , ,"
										"
766, , , , , , , , , , , ,"
											MA-501"
767, , , , , , , , , , , ,"
										"
768, , , , , , , , , , , ,"
											Project 2"
769, , , , , , , , , , , ,"
										"
770, , , , , , , , , , , ,"
											3"
771, , , , , , , , , , , ,"
										"
772, , , , , , , , , , , ,"
											0"
773, , , , , , , , , , , ,"
										"
774, , , , , , , , , , , ,"
											 "
775, , , , , , , , , , , ,"
									"
776, , , , , , , , , , , ,"
									"
777, , , , , , , , , , , ,"
										"
778, , , , , , , , , , , ,"
											 "
779, , , , , , , , , , , ,"
										"
780, , , , , , , , , , , ,"
											15"
781, , , , , , , , , , , ,"
										"
782, , , , , , , , , , , ,"
											0"
783, , , , , , , , , , , ,"
										"
784, , , , , , , , , , , ,"
											 "
785, , , , , , , , , , , ,"
									"
786, , , , , , , , , , , ,"
								"
787, , , , , , , , , , , ,"
							"
,Current_Page_Url,Title,Links,Images_with_url,Paragraph,Heading1,Heading2,Heading3,Heading4,Heading5,UnorderList,TableData
0,https://namal.edu.pk/event/importance-of-communication-in-business-studies-3199,Namal Institute,https://namal.edu.pk/,https://namal.edu.pk/uploads/logo22869383.png,Please visit our fundraising website below:,Event, ,Importance of communication in business studies, ,To Contribute,"
    ", 
1, , ,https://namal.edu.pk/academic-calendar,https://namal.edu.pk/uploads/eventAndNewsImg/detail4328707.jpg,Latest From Namal,Recent Events, , , ,"
					Visiting Namal",Academic Calendar, 
2, , ,https://namal.edu.pk/people#faculty,https://namal.edu.pk/uploads/logo4980416.png,A Seminar was arranged for students of BBA by the Business Studies Department. Renowned trainer and academician Dr. Hamid Rafique Khattak talked about the importance of communication in business studies. The department regularly invites experts on campus for professional grooming of the students.,02, , , ,"
					Important Links","
    ", 
3, , ,https://namal.edu.pk/quality-enhancement-cell, ,Managing stress and related psychological issues in University,19, , , ,"
					Resources",|, 
4, , ,https://lms.namal.edu.pk/, ,Seminar on Innovation & Commercialization of Final Year Project,18, , , , ,"   
    ", 
5, , ,http://library.namal.edu.pk/, ,Entrepreneurship: Opportunities and Challenges,12, , , , ,Faculty, 
6, , ,https://namal.edu.pk/contact-us, ,The Seminar on Self Grooming,06, , , , ,"
    ", 
7, , ,#about, ,Professional Development Training, , , , , ,|, 
8, , ,https://namal.edu.pk/chairmans-message, , , , , , , ,"
    ", 
9, , ,https://namal.edu.pk/vision-and-mission, , , , , , , ,QEC, 
10, , ,https://namal.edu.pk/core-values, , , , , , , ,"
    ", 
11, , ,https://namal.edu.pk/the-namal-story, , , , , , , ,|, 
12, , ,https://namal.edu.pk/namal-knowledge-city, , , , , , , ,"
    ", 
13, , ,https://namal.edu.pk/people, , , , , , , ,NULMS, 
14, , ,https://namal.edu.pk/quality-enhancement-cell, , , , , , , ,"
    ", 
15, , ,#academics, , , , , , , ,|, 
16, , ,https://namal.edu.pk/academic-calendar, , , , , , , ,"
    ", 
17, , ,https://namal.edu.pk/student-handbook, , , , , , , ,Library, 
18, , ,#departments, , , , , , , ,"
    ", 
19, , ,#, , , , , , , ,|, 
20, , ,https://namal.edu.pk/department-of-electrical-engineering, , , , , , , ,"
    ", 
21, , ,https://namal.edu.pk/department-of-computer-science, , , , , , , ,Contact Us, 
22, , ,https://namal.edu.pk/department-of-business-studies, , , , , , , ,"
", 
23, , ,https://namal.edu.pk/department-of-mathematics, , , , , , , ,"
        ", 
24, , ,#, , , , , , , ,About        , 
25, , ,https://namal.edu.pk/office-of-the-registrar, , , , , , , ,        , 
26, , ,https://namal.edu.pk/office-of-the-coe, , , , , , , ,"
                ", 
27, , ,https://namal.edu.pk/office-of-the-treasurer, , , , , , , ,"

                      ", 
28, , ,#admissions, , , , , , , ,Chairman's Message, 
29, , ,https://namal.edu.pk/apply, , , , , , , ,"
                            ", 
30, , ,https://namal.edu.pk/why-namal, , , , , , , ,Vision And Mission, 
31, , ,https://namal.edu.pk/admission-timeline, , , , , , , ,"
                            ", 
32, , ,https://namal.edu.pk/admission-criteria, , , , , , , ,Core Values, 
33, , ,https://namal.edu.pk/entry-test-guidelines, , , , , , , ,"
                            ", 
34, , ,https://namal.edu.pk/financial-aid, , , , , , , ,The Namal Story, 
35, , ,https://namal.edu.pk/fee-structure, , , , , , , ,"
                            ", 
36, , ,https://namal.edu.pk/deposit-slip, , , , , , , ,Namal Knowledge City, 
37, , ,https://namal.edu.pk/faqs, , , , , , , ,"
                            ", 
38, , ,#life-at-namal, , , , , , , ,People, 
39, , ,https://namal.edu.pk/workshops-and-seminars, , , , , , , ,"
                            ", 
40, , ,https://namal.edu.pk/facilities, , , , , , , ,Quality Enhancement Cell, 
41, , ,https://namal.edu.pk/green-namal, , , , , , , ,"
                      ", 
42, , ,https://namal.edu.pk/news-events, , , , , , , ,"	
            ", 
43, , ,https://namal.edu.pk/apply, , , , , , , ,"
        ", 
44, , ,, , , , , , , ,Academics        , 
45, , ,https://www.namalknowledgecity.com/, , , , , , , ,        , 
46, , ,https://namal.edu.pk/academic-calendar, , , , , , , ,"
                ", 
47, , ,https://namal.edu.pk/people#faculty, , , , , , , ,"

                      ", 
48, , ,https://namal.edu.pk/quality-enhancement-cell, , , , , , , ,Academic Calendar, 
49, , ,https://lms.namal.edu.pk/, , , , , , , ,"
                            ", 
50, , ,http://library.namal.edu.pk/, , , , , , , ,Student Handbook, 
51, , ,https://namal.edu.pk/contact-us, , , , , , , ,"
                      ", 
52, , ,#, , , , , , , ,"	
            ", 
53, , ,#, , , , , , , ,"
        ", 
54, , ,https://namal.edu.pk/event/managing-stress-and-related-psychological-issues-in-university-0508, , , , , , , ,Departments        , 
55, , ,https://namal.edu.pk/event/seminar-on-innovation-commercialization-of-final-year-project-9104, , , , , , , ,        , 
56, , ,https://namal.edu.pk/event/entrepreneurship-opportunities-and-challenges-6358, , , , , , , ,"
                ", 
57, , ,https://namal.edu.pk/event/the-seminar-on-self-grooming-8015, , , , , , , ,"

                      ", 
58, , ,https://namal.edu.pk/event/professional-development-training-5953, , , , , , , ,Academic Departments, 
59, , ,/, , , , , , , ,"
              ", 
60, , ,https://www.namalknowledgecity.com, , , , , , , ,"
                            ", 
61, , ,https://namal.edu.pk/apply, , , , , , , ,Department Of Electrical Engineering, 
62, , ,/academic-calendar, , , , , , , ,"
                            ", 
63, , ,, , , , , , , ,Department Of Computer Science, 
64, , ,/people#faculty, , , , , , , ,"
                            ", 
65, , ,https://nulms.namal.edu.pk, , , , , , , ,Department Of Business Studies, 
66, , ,http://library.namal.edu.pk, , , , , , , ,"
                            ", 
67, , ,#!, , , , , , , ,Department Of Mathematics, 
68, , ,/facilities, , , , , , , ,"
                            ", 
69, , ,https://www.facebook.com/NAmalInstitute/, , , , , , , ,"
              
              ", 
70, , ,https://twitter.com/namaledu, , , , , , , ,"
                            ", 
71, , ,https://www.instagram.com/namalknowledgecity/, , , , , , , ,Administrative Departments, 
72, , ,mailto:info@namal.edu.pk, , , , , , , ,"
              ", 
73, , ,https://www.youtube.com/channel/UCWfFHczAYAn-mfqMgmmKsVQ, , , , , , , ,"
                            ", 
74, , ,https://forecast7.com/en/32d6771d81/namal/, , , , , , , ,Office Of The Registrar, 
75, , ,https://namal.edu.pk/, , , , , , , ,"
                            ", 
76, , , , , , , , , , ,Office Of The CoE, 
77, , , , , , , , , , ,"
                            ", 
78, , , , , , , , , , ,Office Of The Treasurer, 
79, , , , , , , , , , ,"
                            ", 
80, , , , , , , , , , ,"
              
              ", 
81, , , , , , , , , , ,"
                      ", 
82, , , , , , , , , , ,"	
            ", 
83, , , , , , , , , , ,"
        ", 
84, , , , , , , , , , ,Admissions        , 
85, , , , , , , , , , ,        , 
86, , , , , , , , , , ,"
                ", 
87, , , , , , , , , , ,"

                      ", 
88, , , , , , , , , , ,Apply Now, 
89, , , , , , , , , , ,"
                            ", 
90, , , , , , , , , , ,Why Namal?, 
91, , , , , , , , , , ,"
                            ", 
92, , , , , , , , , , ,Admission Timeline, 
93, , , , , , , , , , ,"
                            ", 
94, , , , , , , , , , ,Admission Criteria, 
95, , , , , , , , , , ,"
                            ", 
96, , , , , , , , , , ,Entry Test Guidelines, 
97, , , , , , , , , , ,"
                            ", 
98, , , , , , , , , , ,Financial Aid, 
99, , , , , , , , , , ,"
                            ", 
100, , , , , , , , , , ,Fee Structure, 
101, , , , , , , , , , ,"
                            ", 
102, , , , , , , , , , ,Deposit Slip, 
103, , , , , , , , , , ,"
                            ", 
104, , , , , , , , , , ,FAQs, 
105, , , , , , , , , , ,"
                      ", 
106, , , , , , , , , , ,"	
            ", 
107, , , , , , , , , , ,"
        ", 
108, , , , , , , , , , ,Life At Namal        , 
109, , , , , , , , , , ,        , 
110, , , , , , , , , , ,"
                ", 
111, , , , , , , , , , ,"

                      ", 
112, , , , , , , , , , ,Workshops And Seminars, 
113, , , , , , , , , , ,"
                            ", 
114, , , , , , , , , , ,Facilities, 
115, , , , , , , , , , ,"
                            ", 
116, , , , , , , , , , ,Green Namal, 
117, , , , , , , , , , ,"
                      ", 
118, , , , , , , , , , ,"	
            ", 
119, , , , , , , , , , ,"
        ", 
120, , , , , , , , , , ,News & Events                , 
121, , , , , , , , , , ,"
            ", 
122, , , , , , , , , , ,"
        ", 
123, , , , , , , , , , ,Apply Online                , 
124, , , , , , , , , , ,"
            ", 
125, , , , , , , , , , ,"
        ", 
126, , , , , , , , , , ,Contribute, 
127, , , , , , , , , , ,"
    ", 
128, , , , , , , , , , ,"
", 
129, , , , , , , , , , ,"
    ", 
130, , , , , , , , , , ,Academic Calendar, 
131, , , , , , , , , , ,"
    ", 
132, , , , , , , , , , ,|, 
133, , , , , , , , , , ,"   
    ", 
134, , , , , , , , , , ,Faculty, 
135, , , , , , , , , , ,"
    ", 
136, , , , , , , , , , ,|, 
137, , , , , , , , , , ,"
    ", 
138, , , , , , , , , , ,QEC, 
139, , , , , , , , , , ,"
    ", 
140, , , , , , , , , , ,|, 
141, , , , , , , , , , ,"
    ", 
142, , , , , , , , , , ,NULMS, 
143, , , , , , , , , , ,"
    ", 
144, , , , , , , , , , ,|, 
145, , , , , , , , , , ,"
    ", 
146, , , , , , , , , , ,Library, 
147, , , , , , , , , , ,"
    ", 
148, , , , , , , , , , ,|, 
149, , , , , , , , , , ,"
    ", 
150, , , , , , , , , , ,Contact Us, 
151, , , , , , , , , , ,"
", 
152, , , , , , , , , , ,"
	            ", 
153, , , , , , , , , , ,Home, 
154, , , , , , , , , , ,"
	            ", 
155, , , , , , , , , , ,"
	            ", 
156, , , , , , , , , , ,Event, 
157, , , , , , , , , , ,"
	            ", 
158, , , , , , , , , , ,"
	            ", 
159, , , , , , , , , , ,Importance of communication in business studies, 
160, , , , , , , , , , ,"
	          ", 
161, , , , , , , , , , ,"
					", 
162, , , , , , , , , , ,"
						", 
163, , , , , , , , , , ,"30 km Talagang Road, Mianwali, 42250, Pakistan", 
164, , , , , , , , , , ,"
					", 
165, , , , , , , , , , ,"
						", 
166, , , , , , , , , , ,"+92(0)459-236995 Ext. 101, 107", 
167, , , , , , , , , , ,"
					", 
168, , , , , , , , , , ,"
						", 
169, , , , , , , , , , ,info@namal.edu.pk, 
170, , , , , , , , , , ,"
					", 
171, , , , , , , , , , ,"
						", 
172, , , , , , , , , , ,Namal Knowledge City, 
173, , , , , , , , , , ,"
				", 
174, , , , , , , , , , ,"
				    ", 
175, , , , , , , , , , ,"
						", 
176, , , , , , , , , , ,Apply Online, 
177, , , , , , , , , , ,"
				    ", 
178, , , , , , , , , , ,"
					", 
179, , , , , , , , , , ,"
						", 
180, , , , , , , , , , ,Academic Calendar, 
181, , , , , , , , , , ,"
					", 
182, , , , , , , , , , ,"
						", 
183, , , , , , , , , , ,Contribute, 
184, , , , , , , , , , ,"
					", 
185, , , , , , , , , , ,"
						", 
186, , , , , , , , , , ,Faculty, 
187, , , , , , , , , , ,"
					
				", 
188, , , , , , , , , , ,"
					", 
189, , , , , , , , , , ,"
						", 
190, , , , , , , , , , ,NULMS, 
191, , , , , , , , , , ,"
					", 
192, , , , , , , , , , ,"
						", 
193, , , , , , , , , , ,Library, 
194, , , , , , , , , , ,"
					", 
195, , , , , , , , , , ,"
						", 
196, , , , , , , , , , ,Student Socities, 
197, , , , , , , , , , ,"
					", 
198, , , , , , , , , , ,"
						", 
199, , , , , , , , , , ,Facilities, 
200, , , , , , , , , , ,"
				", 
201, , , , , , , , , , ,"
		", 
202, , , , , , , , , , ,"
			", 
203, , , , , , , , , , , , 
204, , , , , , , , , , , , 
205, , , , , , , , , , , , 
206, , , , , , , , , , ,"
		", 
207, , , , , , , , , , ,"
			", 
208, , , , , , , , , , , , 
209, , , , , , , , , , , , 
210, , , , , , , , , , , , 
211, , , , , , , , , , ,"
		", 
212, , , , , , , , , , ,"
			", 
213, , , , , , , , , , , , 
214, , , , , , , , , , , , 
215, , , , , , , , , , , , 
216, , , , , , , , , , ,"
		", 
217, , , , , , , , , , ,"
			", 
218, , , , , , , , , , , , 
219, , , , , , , , , , , , 
220, , , , , , , , , , , , 
221, , , , , , , , , , ,"
		", 
222, , , , , , , , , , ,"
			", 
223, , , , , , , , , , , , 
224, , , , , , , , , , , , 
225, , , , , , , , , , ,"
	", 
