70, , ,/facilities,https://namal.edu.pk/uploads/workerInfoImg/worker2748713.jpg,"Manager, Administration", , , ,DR. M. UMAR FAROOQ, ,"
                            ", 
71, , ,https://www.facebook.com/NAmalInstitute/,https://namal.edu.pk/uploads/workerInfoImg/worker5525347.jpg,"Head, Procurement", , , , , ,Administrative Departments, 
72, , ,https://twitter.com/namaledu,https://namal.edu.pk/uploads/logo4980416.png, , , , , , ,"
              ", 
73, , ,https://www.instagram.com/namalknowledgecity/, , , , , , , ,"
                            ", 
74, , ,mailto:info@namal.edu.pk, , , , , , , ,Office Of The Registrar, 
75, , ,https://www.youtube.com/channel/UCWfFHczAYAn-mfqMgmmKsVQ, , , , , , , ,"
                            ", 
76, , ,https://forecast7.com/en/32d6771d81/namal/, , , , , , , ,Office Of The CoE, 
77, , ,https://namal.edu.pk/, , , , , , , ,"
                            ", 
78, , , , , , , , , , ,Office Of The Treasurer, 
79, , , , , , , , , , ,"
                            ", 
80, , , , , , , , , , ,"
              
              ", 
81, , , , , , , , , , ,"
                      ", 
82, , , , , , , , , , ,"	
            ", 
83, , , , , , , , , , ,"
        ", 
84, , , , , , , , , , ,Admissions        , 
85, , , , , , , , , , ,        , 
86, , , , , , , , , , ,"
                ", 
87, , , , , , , , , , ,"

                      ", 
88, , , , , , , , , , ,Apply Now, 
89, , , , , , , , , , ,"
                            ", 
90, , , , , , , , , , ,Why Namal?, 
91, , , , , , , , , , ,"
                            ", 
92, , , , , , , , , , ,Admission Timeline, 
93, , , , , , , , , , ,"
                            ", 
94, , , , , , , , , , ,Admission Criteria, 
95, , , , , , , , , , ,"
                            ", 
96, , , , , , , , , , ,Entry Test Guidelines, 
97, , , , , , , , , , ,"
                            ", 
98, , , , , , , , , , ,Financial Aid, 
99, , , , , , , , , , ,"
                            ", 
100, , , , , , , , , , ,Fee Structure, 
101, , , , , , , , , , ,"
                            ", 
102, , , , , , , , , , ,Deposit Slip, 
103, , , , , , , , , , ,"
                            ", 
104, , , , , , , , , , ,FAQs, 
105, , , , , , , , , , ,"
                      ", 
106, , , , , , , , , , ,"	
            ", 
107, , , , , , , , , , ,"
        ", 
108, , , , , , , , , , ,Life At Namal        , 
109, , , , , , , , , , ,        , 
110, , , , , , , , , , ,"
                ", 
111, , , , , , , , , , ,"

                      ", 
112, , , , , , , , , , ,Workshops And Seminars, 
113, , , , , , , , , , ,"
                            ", 
114, , , , , , , , , , ,Facilities, 
115, , , , , , , , , , ,"
                            ", 
116, , , , , , , , , , ,Green Namal, 
117, , , , , , , , , , ,"
                      ", 
118, , , , , , , , , , ,"	
            ", 
119, , , , , , , , , , ,"
        ", 
120, , , , , , , , , , ,News & Events                , 
121, , , , , , , , , , ,"
            ", 
122, , , , , , , , , , ,"
        ", 
123, , , , , , , , , , ,Apply Online                , 
124, , , , , , , , , , ,"
            ", 
125, , , , , , , , , , ,"
        ", 
126, , , , , , , , , , ,Contribute, 
127, , , , , , , , , , ,"
    ", 
128, , , , , , , , , , ,"
", 
129, , , , , , , , , , ,"
    ", 
130, , , , , , , , , , ,Academic Calendar, 
131, , , , , , , , , , ,"
    ", 
132, , , , , , , , , , ,|, 
133, , , , , , , , , , ,"   
    ", 
134, , , , , , , , , , ,Faculty, 
135, , , , , , , , , , ,"
    ", 
136, , , , , , , , , , ,|, 
137, , , , , , , , , , ,"
    ", 
138, , , , , , , , , , ,QEC, 
139, , , , , , , , , , ,"
    ", 
140, , , , , , , , , , ,|, 
141, , , , , , , , , , ,"
    ", 
142, , , , , , , , , , ,NULMS, 
143, , , , , , , , , , ,"
    ", 
144, , , , , , , , , , ,|, 
145, , , , , , , , , , ,"
    ", 
146, , , , , , , , , , ,Library, 
147, , , , , , , , , , ,"
    ", 
148, , , , , , , , , , ,|, 
149, , , , , , , , , , ,"
    ", 
150, , , , , , , , , , ,Contact Us, 
151, , , , , , , , , , ,"
", 
152, , , , , , , , , , ,"
                          
            ", 
153, , , , , , , , , , ,"
              Chairman's Message", 
154, , , , , , , , , , ,"
                          
            ", 
155, , , , , , , , , , ,"
              Vision and Mission", 
156, , , , , , , , , , ,"
                          
            ", 
157, , , , , , , , , , ,"
              Core Values", 
158, , , , , , , , , , ,"
                          
            ", 
159, , , , , , , , , , ,"
              The Namal Story", 
160, , , , , , , , , , ,"
                          
            ", 
161, , , , , , , , , , ,"
              Namal Knowledge City", 
162, , , , , , , , , , ,"
                          
            ", 
163, , , , , , , , , , ,"
              People", 
164, , , , , , , , , , ,"
                          
            ", 
165, , , , , , , , , , ,"
              Quality Enhancement Cell", 
166, , , , , , , , , , ,"
                    ", 
167, , , , , , , , , , ,"
                ", 
168, , , , , , , , , , ,Home, 
169, , , , , , , , , , ,"
                
                                ", 
170, , , , , , , , , , ,"
                ", 
171, , , , , , , , , , ,About, 
172, , , , , , , , , , ,"
                                ", 
173, , , , , , , , , , ,"
                ", 
174, , , , , , , , , , ,People, 
175, , , , , , , , , , ,"
                              ", 
176, , , , , , , , , , ,"
        ", 
177, , , , , , , , , , ,One Punjab Assembly Member nominated by the Speaker of the Assembly, 
178, , , , , , , , , , ,"
        ", 
179, , , , , , , , , , ,Chairperson Punjab Higher Education Commission or his nominee, 
180, , , , , , , , , , ,"
        ", 
181, , , , , , , , , , ,Chairperson Higher Education Commission or his nominee, 
182, , , , , , , , , , ,"
        ", 
183, , , , , , , , , , ,"Secretary to the Govt, Higher Education Department or his nominee", 
184, , , , , , , , , , ,"
        ", 
185, , , , , , , , , , ,Vice Chancellor of a Public Sector University of Punjab nominated by the Governor, 
186, , , , , , , , , , ,"
        ", 
187, , , , , , , , , , ,Rector Namal Institute Mianwali (Secretary), 
188, , , , , , , , , , ,"
      ", 
189, , , , , , , , , , ,"
					", 
190, , , , , , , , , , ,"
						", 
191, , , , , , , , , , ,"30 km Talagang Road, Mianwali, 42250, Pakistan", 
192, , , , , , , , , , ,"
					", 
193, , , , , , , , , , ,"
						", 
194, , , , , , , , , , ,"+92(0)459-236995 Ext. 101, 107", 
195, , , , , , , , , , ,"
					", 
196, , , , , , , , , , ,"
						", 
197, , , , , , , , , , ,info@namal.edu.pk, 
198, , , , , , , , , , ,"
					", 
199, , , , , , , , , , ,"
						", 
200, , , , , , , , , , ,Namal Knowledge City, 
201, , , , , , , , , , ,"
				", 
202, , , , , , , , , , ,"
				    ", 
203, , , , , , , , , , ,"
						", 
204, , , , , , , , , , ,Apply Online, 
205, , , , , , , , , , ,"
				    ", 
206, , , , , , , , , , ,"
					", 
207, , , , , , , , , , ,"
						", 
208, , , , , , , , , , ,Academic Calendar, 
209, , , , , , , , , , ,"
					", 
210, , , , , , , , , , ,"
						", 
211, , , , , , , , , , ,Contribute, 
212, , , , , , , , , , ,"
					", 
213, , , , , , , , , , ,"
						", 
214, , , , , , , , , , ,Faculty, 
215, , , , , , , , , , ,"
					
				", 
216, , , , , , , , , , ,"
					", 
217, , , , , , , , , , ,"
						", 
218, , , , , , , , , , ,NULMS, 
219, , , , , , , , , , ,"
					", 
220, , , , , , , , , , ,"
						", 
221, , , , , , , , , , ,Library, 
222, , , , , , , , , , ,"
					", 
223, , , , , , , , , , ,"
						", 
224, , , , , , , , , , ,Student Socities, 
225, , , , , , , , , , ,"
					", 
226, , , , , , , , , , ,"
						", 
227, , , , , , , , , , ,Facilities, 
228, , , , , , , , , , ,"
				", 
229, , , , , , , , , , ,"
		", 
230, , , , , , , , , , ,"
			", 
231, , , , , , , , , , , , 
232, , , , , , , , , , , , 
233, , , , , , , , , , , , 
234, , , , , , , , , , ,"
		", 
235, , , , , , , , , , ,"
			", 
236, , , , , , , , , , , , 
237, , , , , , , , , , , , 
238, , , , , , , , , , , , 
239, , , , , , , , , , ,"
		", 
240, , , , , , , , , , ,"
			", 
241, , , , , , , , , , , , 
242, , , , , , , , , , , , 
243, , , , , , , , , , , , 
244, , , , , , , , , , ,"
		", 
245, , , , , , , , , , ,"
			", 
246, , , , , , , , , , , , 
247, , , , , , , , , , , , 
248, , , , , , , , , , , , 
249, , , , , , , , , , ,"
		", 
250, , , , , , , , , , ,"
			", 
251, , , , , , , , , , , , 
252, , , , , , , , , , , , 
253, , , , , , , , , , ,"
	", 
